Wikipedia ID,Movie Name,Year,Character Name,Count,Full name,Normalized_name,Mean Difference,Influenced,Wikipedia_movie_ID,Genres
30327,the terminator,1984,Reese,14,Kyle Reese,REESE,44.76666666666667,1,30327.0,"Thriller, Science Fiction, Indie, Doomsday film, Stop motion, Action/Adventure, Time travel, Action"
1385251,wedding crashers,2005,Grey,28,Jeremy Grey,GREY,44.1,1,1385251.0,"Romantic comedy, Sex comedy, Romance Film, Comedy"
707808,snatch,2000,Vinnie,4,Vinnie,VINNIE,44.1,1,707808.0,"Crime Fiction, Thriller, Gangster Film, Heist, Action/Adventure, Comedy, Crime Thriller, Black comedy, Action"
103021,midnight express,1978,Max,5,Max,MAX,44.0,1,103021.0,"Thriller, LGBT, Indie, Crime Fiction, Escape Film, Biopic [feature], Drama, Biographical film, Prison, Adventure"
362719,superman,1978,Clark,5,Clark,CLARK,43.666666666666686,1,362719.0,"Science Fiction, Adventure, Superhero movie, Action/Adventure, Family Film, Action"
268833,goldeneye,1995,Tiger,2,Eurocopter Tiger,TIGER,42.083333333333336,1,268833.0,"Thriller, Action Thrillers, Adventure, Action/Adventure, Glamorized Spy Film, Action, Spy"
370064,love actually,2003,Mack,4,Billy Mack,MACK,40.3,1,370064.0,"Romantic comedy, Ensemble Film, Comedy-drama, Holiday Film, Drama, Comedy, Romance Film"
104984,rocky iv,1985,Nicolai,2,Nicolai Koloff,NICOLAI,38.93333333333333,1,104984.0,"Sports, Action, Drama, Political drama, Boxing"
179044,the jerk,1979,Johnson,18,Navin R. Johnson,JOHNSON,37.93333333333333,1,179044.0,"Music, Screwball comedy, Slapstick, Comedy, Absurdism"
18951054,apocalypse now,1979,Johnson,2,Lance Johnson,JOHNSON,37.93333333333333,1,18951054.0,"Anti-war, Adventure, Existentialism, Jungle Film, Drama, War film, Anti-war film, New Hollywood"
88326,ferris bueller's day off,1986,Sloane,3,Sloane Peterson,SLOANE,37.7,1,88326.0,"Cult, Drama, Coming of age, Comedy, Teen"
920296,somewhere in time,1980,McKenna,5,Elise McKenna,MCKENNA,37.2,1,920296.0,"Science Fiction, Indie, Tragedy, Romantic fantasy, Fantasy, Drama, Romantic drama, Time travel, Romance Film"
451062,the dead zone,1983,Sam,2,Sam Weizak,SAM,36.89999999999998,1,451062.0,"Thriller, Science Fiction, Horror, Indie, Supernatural, Psychological thriller, Political thriller, Crime Thriller"
213251,alien³,1992,Queen,9,Alien Queen,QUEEN,36.3,1,213251.0,"Thriller, Science Fiction, Horror, Adventure, Action/Adventure, Action"
535335,war of the worlds,2005,Manny,2,Manny,MANNY,35.4,1,535335.0,"Thriller, Science Fiction, Horror, Adventure, Doomsday film, Alien Film, Drama, Disaster, Action"
179044,the jerk,1979,Carl,2,Carl Reiner,CARL,34.233333333333576,1,179044.0,"Music, Screwball comedy, Slapstick, Comedy, Absurdism"
707808,snatch,2000,Sol,7,Sol,SOL,33.06666666666667,1,707808.0,"Crime Fiction, Thriller, Gangster Film, Heist, Action/Adventure, Comedy, Crime Thriller, Black comedy, Action"
303933,twister,1996,Miller,20,Jonas Miller,MILLER,31.56666666666667,1,303933.0,"Action/Adventure, Disaster"
3569822,a beautiful mind,2001,Sol,2,Richard Sol,SOL,31.366666666666674,1,3569822.0,"Biography, Psychological thriller, Period piece, Marriage Drama, Drama, Biopic [feature], Romantic drama, Romance Film, Biographical film"
1213838,toy story 3,2010,Woody,9,Woody,WOODY,30.700000000000003,1,1213838.0,
225554,autumn sonata,1978,Eva,3,Eva,EVA,30.433333333333167,1,225554.0,"Musical, Family Drama, Drama, Art film, World cinema"
74868,the last picture show,1971,Jacy,3,Jacy Farrow,JACY,30.366666666666664,1,74868.0,"Ensemble Film, Slice of life story, Americana, Black-and-white, Period piece, Coming of age, Film adaptation, Drama, New Hollywood"
161912,true grit,1969,Reuben,5,"Reuben ""Rooster"" J. Cogburn",REUBEN,29.76666666666665,1,161912.0,"Adventure, Costume drama, Action/Adventure, Western, Drama, Film adaptation"
1880660,"the chronicles of narnia: the lion, the witch and the wardrobe",2005,Aslan,20,Aslan,ASLAN,28.966666666666665,1,1880660.0,
648921,face/off,1997,Archer,26,Sean Archer,ARCHER,28.933333333333337,1,648921.0,"Thriller, Crime Fiction, Tragedy, Chase Movie, Science Fiction, Action Thrillers, Action"
113460,platoon,1986,Harris,2,Harris,HARRIS,28.599999999999994,1,113460.0,"Anti-war, Indie, Drama, War film, Action, Anti-war film, Combat Films"
28269,saving private ryan,1998,Miller,16,John H. Miller,MILLER,28.233333333333327,1,28269.0,"Ensemble Film, History, Drama, War film, Action, Combat Films"
9979,eyes wide shut,1999,Nick,9,Nick Nightingale,NICK,28.13333333333336,1,9979.0,"Thriller, Erotic Drama, Erotica, Mystery, Surrealism, Psychological thriller, Erotic thriller, Marriage Drama, Drama, Romance Film"
7047921,little miss sunshine,2006,Dwayne,4,Dwayne,DWAYNE,27.69999999999999,1,7047921.0,"LGBT, Ensemble Film, Adventure, Road movie, Comedy-drama, Drama, Comedy, Domestic Comedy, Indie"
8138535,barefoot in the park,1967,Corie,18,Corie,CORIE,27.6,1,8138535.0,"Romantic comedy, Romance Film, Comedy"
29943,the breakfast club,1985,Clark,3,Andrew Clark,CLARK,27.16666666666669,1,29943.0,"Ensemble Film, Comedy-drama, Drama, Comedy, Coming of age, Teen"
1745050,mr. & mrs. smith,2005,Smith,8,Jane Smith,SMITH,27.0,1,1745050.0,"Thriller, Romantic comedy, Action/Adventure, Comedy, Black comedy, Romance Film, Action"
468293,philadelphia,1993,Miller,11,Joe Miller,MILLER,26.133333333333336,1,468293.0,"LGBT, Tragedy, Gay, Gay Interest, Drama, Medical fiction, Gay Themed, Courtroom Drama"
692661,carlito's way,1993,Carlito,32,Carlito Brigante,CARLITO,22.5,1,692661.0,"Crime Fiction, Gangster Film, Drama, Thriller, Crime Drama"
6043780,police academy,1984,Harris,10,Thaddeus Harris,HARRIS,21.599999999999994,1,6043780.0,"Crime Fiction, Comedy"
146236,close encounters of the third kind,1977,Barry,3,Barry Guiler,BARRY,21.466666666666697,1,146236.0,"Science Fiction, Drama, Adventure, New Hollywood"
1059280,superman ii,1981,Kent,8,Clark Kent,KENT,21.366666666666674,1,1059280.0,"Science Fiction, Adventure, Superhero movie, Superhero, Action/Adventure, Alien Film, Family Film, Action"
167857,the usual suspects,1995,Edie,2,Edie Finneran,EDIE,20.9,1,167857.0,"Thriller, Ensemble Film, Mystery, Crime Fiction, Crime Thriller, Neo-noir"
210151,"lock, stock and two smoking barrels",1998,Nick,4,"Nick """,NICK,19.40000000000001,1,210151.0,"Thriller, Caper story, Crime Fiction, Buddy film, Crime Comedy"
123417,the matrix reloaded,2003,Smith,2,Smith,SMITH,19.03333333333333,1,123417.0,"Action/Adventure, Thriller, Science Fiction, Action, Adventure"
213472,aliens,1986,Hudson,2,Hudson,HUDSON,18.4,1,213472.0,"Thriller, Science Fiction, Horror, Adventure, Stop motion, Sci-Fi Horror, Creature Film, Action/Adventure, Action"
74830,jaws,1975,Ben,2,Ben Gardner,BEN,18.100000000000023,1,74830.0,Thriller
5878044,picnic at hanging rock,1975,Ben,2,Ben Hussey,BEN,18.100000000000023,1,5878044.0,"LGBT, Thriller, Horror, World cinema, Supernatural, Mystery, Period piece, Coming of age, Drama"
872441,first blood,1982,Sam,4,Sam Trautman,SAM,17.833333333333314,1,872441.0,"Thriller, Adventure, Psychological thriller, Action Thrillers, Drama, Action"
73425,the deer hunter,1978,Michael,3,Michael Cimino's,MICHAEL,17.633333333331393,1,73425.0,"Anti-war, Ensemble Film, Drama, War film, Anti-war film, New Hollywood"
20179415,halloween,1978,Michael,32,Michael Myers,MICHAEL,17.633333333331393,1,20179415.0,"Thriller, Horror, Indie, Cult, Slasher, Teen"
261402,robin hood: prince of thieves,1991,Robin,29,Robin Hood,ROBIN,17.466666666666697,1,261402.0,"Swashbuckler films, Adventure, Costume drama, Costume Adventure, Action/Adventure, Period piece, Drama, Romantic drama, Romance Film"
35919373,from here to eternity,1979,Lorene,2,Lorene Rogers,LORENE,17.233333333333334,1,35919373.0,Drama
2829485,the neverending story,1984,Fantasia,3,Fantasia,FANTASIA,16.75,1,2829485.0,
55447,star wars episode iii: revenge of the sith,2005,Mace,4,Jedi Master Mace Windu,MACE,16.066666666666663,1,55447.0,"Science Fiction, Action, Fantasy, Tragedy, Adventure"
97646,die hard,1988,Eddie,2,Eddie,EDDIE,15.933333333333168,1,97646.0,"Crime Fiction, Thriller, Action, Action/Adventure"
76018,who framed roger rabbit,1988,Eddie,12,Eddie Valiant,EDDIE,15.933333333333168,1,76018.0,"Parody, Crime Fiction, Fantasy Comedy, Buddy film, Animation, Action/Adventure, Mystery, Fantasy, Comedy, Black comedy, Family Film, Action"
204019,notting hill,1999,Spike,4,Spike,SPIKE,15.499999999999998,1,204019.0,"Romantic comedy, Romance Film, Comedy"
11077335,doctor zhivago,1965,Yuri,2,Yuri Zhivago,YURI,15.333333333333332,1,11077335.0,Costume drama
97758,doctor zhivago,1965,Yuri,5,Yuri Andreyevich Zhivago,YURI,15.333333333333332,1,97758.0,"Roadshow theatrical release, Epic, Period piece, Drama, War film, Romantic drama, Romance Film"
145892,28 days later,2002,Farrell,4,a Sergeant Farrell,FARRELL,15.2,1,145892.0,"Thriller, Science Fiction, Horror, Doomsday film, Sci-Fi Horror, Plague, Zombie Film"
68245,bonnie and clyde,1967,Buck,2,Buck,BUCK,14.633333333333333,1,68245.0,"Crime Fiction, Heist, Gangster Film, Crime Drama, Road movie, Action/Adventure, Drama, Outlaw, Romance Film, Action, Biographical film, New Hollywood"
6816597,la notte,1961,Valentina,4,Valentina Gherardini,VALENTINA,14.166666666666671,1,6816597.0,"Marriage Drama, Drama, World cinema, Black-and-white, Art film"
1854000,the bourne ultimatum,2007,Daniels,6,Neal Daniels,DANIELS,12.5,1,1854000.0,"Thriller, Crime Fiction, Action/Adventure, Mystery, Martial Arts Film, Drama, Film adaptation, Action Thrillers, Action, Spy"
87983,stand by me,1986,Hogan,2,Charlie Hogan,HOGAN,11.666666666666668,1,87983.0,"Adventure, Period piece, Coming of age, Film adaptation, Drama, Teen"
41528,forrest gump,1994,Blue,3,"Benjamin Buford ""Bubba"" Blue",BLUE,11.466666666666669,1,41528.0,"Coming of age, Comedy film, Drama, War film, Romantic drama, Romance Film"
171623,training day,2001,Hoyt,12,Jake Hoyt,HOYT,10.4,1,171623.0,"Crime Fiction, Crime Thriller, Drama, Adventure, Thriller"
75270,the outlaw josey wales,1976,Josey,2,Josey Wales,JOSEY,10.0,1,75270.0,"Action/Adventure, Revisionist Western, Western, War film"
97646,die hard,1988,Kristoff,2,knocks Kristoff,KRISTOFF,9.866666666666667,1,97646.0,"Crime Fiction, Thriller, Action, Action/Adventure"
695780,casino,1995,Frankie,2,Frankie Marino,FRANKIE,8.100000000000023,1,695780.0,"Crime Fiction, Biography, Gangster Film, Period piece, Drama, Film adaptation"
870946,the bourne supremacy,2004,Abbott,8,Ward Abbott,ABBOTT,7.833333333333334,1,870946.0,"Thriller, Crime Fiction, Action/Adventure, Mystery, Martial Arts Film, Drama, Film adaptation, Action Thrillers, Action, Spy"
511228,the poseidon adventure,1972,Manny,4,Manny Rosen,MANNY,7.133333333333336,1,511228.0,"Thriller, Adventure, Action/Adventure, Drama, Disaster, Action"
1411169,andrei rublev,1966,Andrei,38,Andrei Rublev's,ANDREI,7.066666666666668,1,1411169.0,"Christian film, Biography, Art film, World cinema, Costume drama, History, Biopic [feature], Period piece, Drama, War film, Biographical film, Historical fiction, Historical Epic, Historical drama"
448735,elf,2003,Buddy,3,Buddy,BUDDY,6.066666666666663,1,448735.0,
352795,jaws 2,1978,Peterson,2,Len Peterson,PETERSON,5.666666666666668,1,352795.0,"Thriller, Natural horror films, Horror, Adventure, Creature Film, Action/Adventure, Suspense, Action, Slasher"
146947,spider-man,2002,Daily,12,Spider-Man to Daily Bugle,DAILY,5.0,1,146947.0,"Adventure, Superhero movie, Action/Adventure, Fantasy, Coming of age, Action"
684771,enemy of the state,1998,Banks,3,Rachel Banks,BANKS,5.0,1,684771.0,"Thriller, Action Thrillers, Chase Movie, Action/Adventure, Drama, Suspense, Political thriller, Crime Thriller, Action"
8695,dr. strangelove or: how i learned to stop worrying and love the bomb,1964,Alexei,4,Alexei de Sadeski,ALEXEI,4.5,1,8695.0,"Drama, Comedy"
933321,kelly's heroes,1970,Colt,2,Colt,COLT,4.233333333333334,1,933321.0,"Crime Fiction, Heist, Adventure, Anti-war, Action/Adventure, Satire, Comedy, War film, Action, Anti-war film"
3793631,children of men,2006,Faron,15,Theo Faron,FARON,4.166666666666666,1,3793631.0,"Thriller, Action Thrillers, Science Fiction, Future noir, Adventure, Doomsday film, Action/Adventure, Mystery, Drama, Film adaptation, Action, Dystopia"
481649,basic instinct,1992,Garner,15,Beth Garner,GARNER,4.133333333333335,1,481649.0,"LGBT, Thriller, Mystery, Psychological thriller, Erotic thriller, Drama, Crime Thriller"
10645970,rocky,1981,Shankar,3,Shankar,SHANKAR,4.0,1,10645970.0,"World cinema, Musical, Drama, Romantic drama, Romance Film, Bollywood"
5842075,fear and loathing in las vegas,1998,Raoul,10,Raoul Duke,RAOUL,3.866666666666667,1,5842075.0,"Buddy film, Adventure, Absurdism, Road movie, Experimental film, Cult, Drama, Comedy, Black comedy, Avant-garde"
34344124,terminator 2: judgment day,1991,Dyson,4,Miles Dyson,DYSON,3.833333333333334,1,34344124.0,"Thriller, Science Fiction, Doomsday film, Action/Adventure, Time travel, Action"
4608223,west side story,1961,Bernardo,22,Bernardo Nuñez,BERNARDO,3.8333333333333286,1,4608223.0,"Crime Fiction, Musical, Drama, Romance Film, Musical Drama, Juvenile Delinquency Film"
352795,jaws 2,1978,Andrews,3,Tom Andrews,ANDREWS,3.500000000000001,1,352795.0,"Thriller, Natural horror films, Horror, Adventure, Creature Film, Action/Adventure, Suspense, Action, Slasher"
3700174,jumanji,1995,Shepherd,8,Peter Shepherd,SHEPHERD,3.5,1,3700174.0,
88326,ferris bueller's day off,1986,Ferris,24,Ferris Bueller,FERRIS,3.3000000000000007,1,88326.0,"Cult, Drama, Coming of age, Comedy, Teen"
76630,the wild bunch,1969,Deke,7,Deke Thornton,DEKE,2.666666666666667,1,76630.0,"Western, Action"
4549625,the silence,1963,Johan,9,Johan,JOHAN,2.3333333333333286,1,4549625.0,"World cinema, Drama, Art film, Black-and-white"
68245,bonnie and clyde,1967,Parker,9,Bonnie Parker,PARKER,2.2333333333333343,1,68245.0,"Crime Fiction, Heist, Gangster Film, Crime Drama, Road movie, Action/Adventure, Drama, Outlaw, Romance Film, Action, Biographical film, New Hollywood"
23487440,alien,1979,Ash,4,Ash,ASH,2.0,1,23487440.0,"Science Fiction, Horror, Adventure, Sci-Fi Horror, Creature Film, New Hollywood"
321496,pirates of the caribbean: the curse of the black pearl,2003,Sparrow,33,Jack Sparrow,SPARROW,2.0,1,321496.0,"Swashbuckler films, Fantasy Adventure, Adventure, Action/Adventure, Fantasy, Comedy, Adventure Comedy, Action"
481649,basic instinct,1992,Gus,11,Gus Moran,GUS,1.933333333333337,1,481649.0,"LGBT, Thriller, Mystery, Psychological thriller, Erotic thriller, Drama, Crime Thriller"
97758,doctor zhivago,1965,Pasha,7,Pasha Antipov,PASHA,1.7999999999999998,1,97758.0,"Roadshow theatrical release, Epic, Period piece, Drama, War film, Romantic drama, Romance Film"
68245,bonnie and clyde,1967,Moss,2,C.W. Moss,MOSS,1.666666666666667,1,68245.0,"Crime Fiction, Heist, Gangster Film, Crime Drama, Road movie, Action/Adventure, Drama, Outlaw, Romance Film, Action, Biographical film, New Hollywood"
74868,the last picture show,1971,Crawford,11,Sonny Crawford,CRAWFORD,1.5333333333333314,1,74868.0,"Ensemble Film, Slice of life story, Americana, Black-and-white, Period piece, Coming of age, Film adaptation, Drama, New Hollywood"
133648,scent of a woman,1992,Ranger,8,Army Ranger Lieutenant Colonel Frank Slade,RANGER,1.25,1,133648.0,"Drama, Coming of age"
1210303,constantine,2005,Lucifer,9,Lucifer,LUCIFER,1.25,1,1210303.0,"Fantasy, Horror, Action, Drama, Mystery"
950929,the haunting,1963,Hill,4,Hill House,HILL,1.0,1,950929.0,"Drama, Horror, Psychological horror"
697113,big trouble in little china,1986,Lo,12,Lo Pan's,LO,1.0,1,697113.0,"Fantasy Comedy, Adventure, Action Comedy, Martial Arts Film, Fantasy, Comedy, Romance Film, Action"
129493,dead poets society,1989,Knox,3,Knox Overstreet,KNOX,0.8333333333333339,1,129493.0,"Ensemble Film, School story, Period piece, Drama, Coming of age, Teen"
1449256,point blank,1967,Walker,3,Walker,WALKER,0.5333333333333385,1,1449256.0,"Thriller, Crime Fiction, Gangster Film, Mystery, Drama, Film noir, Crime Thriller, New Hollywood"
3917873,chitty chitty bang bang,1968,Jemima,2,Jemima Potts,JEMIMA,0.5,1,3917873.0,"Musical, Family Film, Fantasy, Comedy, Family-Oriented Adventure"
155997,boyz n the hood,1991,Ferris,5,Ferris,FERRIS,0.4000000000000003,1,155997.0,"Crime Fiction, Drama, Coming of age, Teen"
4440277,highlander,1986,Ramirez,5,Lobos Ramirez,RAMIREZ,0.3333333333333339,1,4440277.0,"Cult, Action/Adventure, Science Fiction, Fantasy, Superhero movie"
1917925,what ever happened to baby jane?,1962,Hudson,38,Baby Jane Hudson,HUDSON,0.3333333333333339,1,1917925.0,"Thriller, Drama, Horror, Psychological thriller"
31557,"the good, the bad and the ugly",1966,Blondie,37,Blondie,BLONDIE,0.333333333333333,1,31557.0,"World cinema, Epic Western, Spaghetti Western, Action/Adventure, Revisionist Western, Western, War film, Action"
1059280,superman ii,1981,Lex,4,Lex Luthor,LEX,0.0333333333333332,1,1059280.0,"Science Fiction, Adventure, Superhero movie, Superhero, Action/Adventure, Alien Film, Family Film, Action"
