Wikipedia ID,Movie Name,Year,Character Name,Count
29943,the breakfast club,1985,Andrew Clark,3
29943,the breakfast club,1985,John Bender,3
2002104,halloween ii,1981,Michael Myers's,14
2002104,halloween ii,1981,Laurie Strode,14
2002104,halloween ii,1981,Jimmy Lloyd,3
2002104,halloween ii,1981,Loomis,2
6322029,goldfinger,1964,Auric Goldfinger,11
6322029,goldfinger,1964,Jill Masterson,4
6322029,goldfinger,1964,Tilly Masterson,3
6322029,goldfinger,1964,Oddjob,3
6322029,goldfinger,1964,Felix Leiter,2
6322029,goldfinger,1964,Pussy Galore,2
6322029,goldfinger,1964,Ling,2
6322029,goldfinger,1964,MI6,2
468293,philadelphia,1993,Andrew Beckett,17
468293,philadelphia,1993,Joe Miller,11
468293,philadelphia,1993,Charles Wheeler,3
468293,philadelphia,1993,Miguel Álvarez,2
1186616,the shining,1980,Jack Torrance,26
1186616,the shining,1980,Danny walks,19
1186616,the shining,1980,Wendy,13
1186616,the shining,1980,Dick Hallorann,2
2492199,winter light,1963,Tomas,16
2492199,winter light,1963,Märta,10
2492199,winter light,1963,Jonas Persson,4
2492199,winter light,1963,Fredrik,3
2492199,winter light,1963,Algot,2
2030233,what ever happened to baby jane?,1962,Jane,26
2030233,what ever happened to baby jane?,1962,Billy Korn,8
1287385,million dollar baby,2004,Frankie Dunn,17
1287385,million dollar baby,2004,"Margaret ""Maggie"" Fitzgerald",6
1287385,million dollar baby,2004,Scrap,3
1287385,million dollar baby,2004,Mickey Mack,2
210151,"lock, stock and two smoking barrels",1998,Eddy,10
210151,"lock, stock and two smoking barrels",1998,"Harry ""The Hatchet"" Lonsdale's",9
210151,"lock, stock and two smoking barrels",1998,Tom,7
210151,"lock, stock and two smoking barrels",1998,Big Chris,6
210151,"lock, stock and two smoking barrels",1998,"Nick """,4
210151,"lock, stock and two smoking barrels",1998,Barry,4
210151,"lock, stock and two smoking barrels",1998,Gary,4
210151,"lock, stock and two smoking barrels",1998,Dean,4
210151,"lock, stock and two smoking barrels",1998,marijuana,3
87983,stand by me,1986,Gordie Lachance,15
87983,stand by me,1986,Chris Chambers,6
87983,stand by me,1986,Teddy Duchamp,3
87983,stand by me,1986,Charlie Hogan,2
87983,stand by me,1986,Billy Tessio,2
87983,stand by me,1986,Ray Brower,2
308898,a fish called wanda,1988,George gives Ken the task,21
308898,a fish called wanda,1988,Otto want George,13
2580403,american pie,1999,Jim Levenstein,14
2580403,american pie,1999,Kevin Myers,7
2580403,american pie,1999,Steve Stifler,5
2580403,american pie,1999,Chuck Sherman,4
2580403,american pie,1999,Michelle Flaherty,3
2580403,american pie,1999,Chris Klein,2
55447,star wars episode iii: revenge of the sith,2005,Jedi Knights Anakin Skywalker,6
55447,star wars episode iii: revenge of the sith,2005,Jedi Master Mace Windu,4
55447,star wars episode iii: revenge of the sith,2005,Darth Vader,3
55447,star wars episode iii: revenge of the sith,2005,twins Luke,3
55447,star wars episode iii: revenge of the sith,2005,Count Dooku,2
55447,star wars episode iii: revenge of the sith,2005,Coruscant,2
55447,star wars episode iii: revenge of the sith,2005,Tatooine,2
1213838,toy story 3,2010,Andy,18
1213838,toy story 3,2010,Lotso,10
1213838,toy story 3,2010,Woody,9
1213838,toy story 3,2010,Bonnie,8
1213838,toy story 3,2010,Buzz Lightyear,7
1213838,toy story 3,2010,Jessie,3
1213838,toy story 3,2010,Daisy,3
1213838,toy story 3,2010,Potato Head,2
1213838,toy story 3,2010,Barbie,2
1213838,toy story 3,2010,Slinky,2
1213838,toy story 3,2010,Ken,2
34344124,terminator 2: judgment day,1991,Sarah Connor,12
34344124,terminator 2: judgment day,1991,John Connor,12
34344124,terminator 2: judgment day,1991,Miles Dyson,4
31638720,django unchained,2012,Django,4
4836572,oliver!,1968,Oliver Twist,48
4836572,oliver!,1968,Bill Sikes,24
4836572,oliver!,1968,Nancy,16
4836572,oliver!,1968,Fagin,12
4836572,oliver!,1968,Brownlow,8
4836572,oliver!,1968,Bumble,6
4836572,oliver!,1968,Dodger,6
4836572,oliver!,1968,Noah Claypole,3
4836572,oliver!,1968,Sowerberry,3
22144721,iron man 2,2010,Tony Stark's,27
22144721,iron man 2,2010,Anton Vanko,15
22144721,iron man 2,2010,James Rhodes,5
22144721,iron man 2,2010,Natasha Romanoff,3
22144721,iron man 2,2010,Howard Stark,3
22144721,iron man 2,2010,Iron Man,3
22144721,iron man 2,2010,Natalie Rushman,2
22144721,iron man 2,2010,Justin Hammer,2
22144721,iron man 2,2010,Mark II,2
22144721,iron man 2,2010,Stern,2
99025,romeo and juliet,1968,Juliet,6
99025,romeo and juliet,1968,Friar Laurence,3
99025,romeo and juliet,1968,Mercutio,3
76018,who framed roger rabbit,1988,Eddie Valiant,12
76018,who framed roger rabbit,1988,Roger Rabbit,11
76018,who framed roger rabbit,1988,Doom,5
76018,who framed roger rabbit,1988,Baby Herman's,3
76018,who framed roger rabbit,1988,Jessica,3
76018,who framed roger rabbit,1988,Teddy,3
2485659,rush,1991,Jim Raynor,9
2485659,rush,1991,Dodd,3
684771,enemy of the state,1998,Robert Clayton Dean,20
684771,enemy of the state,1998,Edward Lyle,12
684771,enemy of the state,1998,Daniel Zavitz,6
684771,enemy of the state,1998,Rachel Banks,3
684771,enemy of the state,1998,Sam Albert,3
684771,enemy of the state,1998,Joey Pintero,2
11701,full metal jacket,1987,Joker,16
11701,full metal jacket,1987,Hartman,8
11701,full metal jacket,1987,Doc Jay,3
11701,full metal jacket,1987,Eightball,2
25652572,mulan,1998,Wentai,11
25652572,mulan,1998,Hua Mulan,10
25652572,mulan,1998,Wei,6
24759927,don't look up,1996,Toshio Murai,6
231829,magnolia,1999,Jimmy Gator's,15
231829,magnolia,1999,Earl Partridge,8
231829,magnolia,1999,Frank Mackey,8
231829,magnolia,1999,Donnie Smith,6
231829,magnolia,1999,Linda,6
231829,magnolia,1999,Phil Parma,5
231829,magnolia,1999,Claudia Wilson's,3
231829,magnolia,1999,Rose,2
349941,being john malkovich,1999,Craig Schwartz,17
349941,being john malkovich,1999,Lester,9
349941,being john malkovich,1999,Lotte,7
349941,being john malkovich,1999,Charlie Sheen,2
30327,the terminator,1984,Kyle Reese,14
30327,the terminator,1984,Sarah Connor,12
30327,the terminator,1984,John,5
30327,the terminator,1984,Hal Vukovich,2
30327,the terminator,1984,Ed Traxler,2
21918632,the hangover,2009,Doug Billings,10
21918632,the hangover,2009,Stu Price,10
21918632,the hangover,2009,Alan awaken,7
21918632,the hangover,2009,Tracy Garner,4
21918632,the hangover,2009,Phil Wenneck,4
21918632,the hangover,2009,Leslie Chow,4
21918632,the hangover,2009,Mike Tyson,2
21918632,the hangover,2009,Melissa,2
7668793,the running man,1987,Laughlin,3
7668793,the running man,1987,Damon Killian,2
3557540,the hunt for red october,1990,Jack Ryan,8
3557540,the hunt for red october,1990,Bart Mancuso,3
3557540,the hunt for red october,1990,V.K. Konovalov,2
3557540,the hunt for red october,1990,Loginov,2
18618306,planet of the apes,1968,Cornelius free Taylor,25
18618306,planet of the apes,1968,Zira  ,8
18618306,planet of the apes,1968,Zaius,8
18618306,planet of the apes,1968,Stewart,2
18618306,planet of the apes,1968,Lucius,2
52371,titanic,1997,Rose Dawson Calvert,33
52371,titanic,1997,Jack Dawson,27
52371,titanic,1997,Ruth DeWitt Bukater,4
52371,titanic,1997,Brock Lovett,3
197558,"monsters, inc.",2001,Sulley,18
197558,"monsters, inc.",2001,Mike Wazowski,16
197558,"monsters, inc.",2001,Randall Boggs,8
197558,"monsters, inc.",2001,Henry J. Waternoose III,5
197558,"monsters, inc.",2001,Boo,4
7870124,the lion in winter,1968,Henry II,6
7870124,the lion in winter,1968,Prince Richard,5
7870124,the lion in winter,1968,Queen Eleanor,5
7870124,the lion in winter,1968,Prince John,5
7870124,the lion in winter,1968,Prince Geoffrey,2
7870124,the lion in winter,1968,Lionheart,2
7870124,the lion in winter,1968,Philip II,2
7870124,the lion in winter,1968,Phillip,2
919013,two for the road,1967,Mark Wallace,12
919013,two for the road,1967,Joanna,11
919013,two for the road,1967,Eventually Ruthie,4
919013,two for the road,1967,David,3
919013,two for the road,1967,Maurice Dalbret,2
548669,demolition man,1993,Lenina Huxley,4
548669,demolition man,1993,Raymond Cocteau,2
3346585,in cold blood,1967,Perry Smith,3
3346585,in cold blood,1967,Clutter,3
1025150,saw,2004,Adam,18
1025150,saw,2004,Lawrence Gordon,17
1025150,saw,2004,Zep Hindle,7
1025150,saw,2004,Alison,6
1025150,saw,2004,John electrocutes him,5
1025150,saw,2004,daughter Diana,4
1025150,saw,2004,Jigsaw Killer,3
1025150,saw,2004,Steven Sing,3
8695,dr. strangelove or: how i learned to stop worrying and love the bomb,1964,Jack D. Ripper,9
8695,dr. strangelove or: how i learned to stop worrying and love the bomb,1964,Buck Turgidson,5
8695,dr. strangelove or: how i learned to stop worrying and love the bomb,1964,Alexei de Sadeski,4
8695,dr. strangelove or: how i learned to stop worrying and love the bomb,1964,Merkin Muffley,4
8695,dr. strangelove or: how i learned to stop worrying and love the bomb,1964,Strangelove,3
8695,dr. strangelove or: how i learned to stop worrying and love the bomb,1964,Lionel Mandrake,2
8695,dr. strangelove or: how i learned to stop worrying and love the bomb,1964,Kong,2
77744,wayne's world,1992,Wayne Campbell,23
77744,wayne's world,1992,Garth Algar,13
77744,wayne's world,1992,Benjamin Kane,10
77744,wayne's world,1992,Cassandra,9
77744,wayne's world,1992,Frankie Sharp,4
77744,wayne's world,1992,Noah Vanderhoff,3
77744,wayne's world,1992,Russell Finley,2
2436406,48 hrs.,1982,Jack about Ganz's,52
2436406,48 hrs.,1982,Reggie Hammond,34
2436406,48 hrs.,1982,Billy Bear,17
2436406,48 hrs.,1982,Luther,8
2436406,48 hrs.,1982,Detective Algren  ,6
2436406,48 hrs.,1982,VanZant,2
2436406,48 hrs.,1982,Rosalie,2
43566,heat,1995,Neil McCauley,19
43566,heat,1995,Chris Shiherlis,6
43566,heat,1995,Vincent Hanna,5
43566,heat,1995,Trejo,5
43566,heat,1995,Roger Van Zant,4
43566,heat,1995,Donald Breeden,2
43566,heat,1995,Alan Marciano,2
43566,heat,1995,Justine,2
43566,heat,1995,Lauren,2
3248340,kung fu panda,2008,Tai Lung's,14
3248340,kung fu panda,2008,Zeng,2
99545,this is spinal tap,1984,David beckons Nigel,6
99545,this is spinal tap,1984,Marty DiBergi,3
99545,this is spinal tap,1984,Nigel Tufnel,3
99545,this is spinal tap,1984,Ian Faith,3
99545,this is spinal tap,1984,Jeanine,2
1412408,slap shot,1977,Ned Braden,7
1412408,slap shot,1977,Joe McGrath,6
1412408,slap shot,1977,Reggie Dunlop,5
535335,war of the worlds,2005,Ray Ferrier,21
535335,war of the worlds,2005,Rachel,8
535335,war of the worlds,2005,Robbie,6
535335,war of the worlds,2005,Mary Ann's,3
535335,war of the worlds,2005,Manny,2
133648,scent of a woman,1992,Charlie Simms,35
133648,scent of a woman,1992,Army Ranger Lieutenant Colonel Frank Slade,8
133648,scent of a woman,1992,Trask,5
133648,scent of a woman,1992,George Willis,2
17574075,scott pilgrim vs. the world,2010,Scott Pilgrim,20
17574075,scott pilgrim vs. the world,2010,Sex Bob-omb's,5
17574075,scott pilgrim vs. the world,2010,Gideon Graves,3
17574075,scott pilgrim vs. the world,2010,Matthew Patel,2
31201599,ted,2012,John Bennett,32
31201599,ted,2012,Ted around,28
31201599,ted,2012,Lori Collins,22
31201599,ted,2012,Robert,6
31201599,ted,2012,Sam Jones,3
31201599,ted,2012,Lou Gehrig's,2
31201599,ted,2012,Tami-Lynn,2
31201599,ted,2012,Rex,2
654530,legends of the fall,1994,Tristan,16
654530,legends of the fall,1994,Samuel,11
654530,legends of the fall,1994,William Ludlow,6
654530,legends of the fall,1994,Alfred,4
707808,snatch,2000,Mickey O'Neil,12
707808,snatch,2000,Franky,11
707808,snatch,2000,Brick Top's,10
707808,snatch,2000,Tony,8
707808,snatch,2000,Boris,7
707808,snatch,2000,Sol,7
707808,snatch,2000,Gorgeous George,4
707808,snatch,2000,Vinnie,4
707808,snatch,2000,Tommy,4
707808,snatch,2000,Vinny,3
707808,snatch,2000,Doug,3
707808,snatch,2000,Avi,2
157481,diamonds are forever,1971,Ernst Stavro Blofeld,7
157481,diamonds are forever,1971,Kidd,5
157481,diamonds are forever,1971,Shady Tree,4
157481,diamonds are forever,1971,Wint,3
157481,diamonds are forever,1971,Willard Whyte,2
157481,diamonds are forever,1971,Blofelds,2
157481,diamonds are forever,1971,O'Toole,2
19625929,falling down,1993,William Foster,30
19625929,falling down,1993,Beth’s,4
19625929,falling down,1993,Adele,3
73467,five easy pieces,1970,Robert Dupea,7
73467,five easy pieces,1970,Rayette,6
73467,five easy pieces,1970,Catherine Van Oost,4
73467,five easy pieces,1970,Elton,2
301798,dirty harry,1971,Harry Callahan,13
301798,dirty harry,1971,Chico Gonzalez,4
6446062,moonraker,1979,Jaws,9
6446062,moonraker,1979,Hugo Drax,5
6446062,moonraker,1979,Chang,3
6446062,moonraker,1979,Holly Goodhead,2
6446062,moonraker,1979,Corinne Dufour,2
6446062,moonraker,1979,MI6,2
3137571,harakiri,1962,Motome Chijiiwa,6
3137571,harakiri,1962,Hikokuro Omodaka,4
3137571,harakiri,1962,Miho,4
3137571,harakiri,1962,Kageyu Saito,3
3137571,harakiri,1962,Tsugumo,2
145445,the umbrellas of cherbourg,1964,Geneviève,12
145445,the umbrellas of cherbourg,1964,Guy,8
145445,the umbrellas of cherbourg,1964,Madeleine,6
145445,the umbrellas of cherbourg,1964,Roland Cassard,4
1411169,andrei rublev,1966,Andrei Rublev's,38
1411169,andrei rublev,1966,Kirill,11
1411169,andrei rublev,1966,Theophanes,5
1411169,andrei rublev,1966,Boriska,4
1411169,andrei rublev,1966,Twelve Apostles,3
1411169,andrei rublev,1966,Tatars,2
1411169,andrei rublev,1966,Yefim,2
1411169,andrei rublev,1966,Marfa,2
3600824,a time to kill,1996,Jake Brigance,15
3600824,a time to kill,1996,Carl Lee Hailey,11
3600824,a time to kill,1996,Klansmen,5
3600824,a time to kill,1996,Tonya Hailey,3
3600824,a time to kill,1996,Carl Lee's,3
3600824,a time to kill,1996,Harry Rex Vonner,2
3600824,a time to kill,1996,Billy Ray Cobb,2
3600824,a time to kill,1996,Ellen Roark,2
3600824,a time to kill,1996,Lee Cobb,2
3185575,the color purple,1985,Albert Johnson,19
3185575,the color purple,1985,Miss Celie's Pants,13
3185575,the color purple,1985,Shug Avery,9
3185575,the color purple,1985,Nettie,8
21282769,kick-ass,2010,Frank D'Amico,14
21282769,kick-ass,2010,Dave Lizewski,10
21282769,kick-ass,2010,Kick-Ass,10
21282769,kick-ass,2010,Mindy,5
21282769,kick-ass,2010,Katie Deauxma,4
21282769,kick-ass,2010,Marcus Williams,2
21282769,kick-ass,2010,Red Mist,2
1059701,superman iii,1983,Ross Webster,12
1059701,superman iii,1983,Superman III DVD,9
1059701,superman iii,1983,Clark Kent,8
1059701,superman iii,1983,Lana Lang,6
1059701,superman iii,1983,Gus,5
1059701,superman iii,1983,Gorman,4
1059701,superman iii,1983,Ricky,3
1059701,superman iii,1983,Lois Lane's,2
1059701,superman iii,1983,Mxyzptlk,2
637256,waterworld,1995,Gregor,5
612052,spider-man 2,2004,Spider-Man's,27
612052,spider-man 2,2004,Peter Parker,22
612052,spider-man 2,2004,Mary Jane Watson,9
612052,spider-man 2,2004,Harry shatters,9
612052,spider-man 2,2004,Otto Octavius,5
612052,spider-man 2,2004,Doc Ock,5
612052,spider-man 2,2004,John Jameson,3
612052,spider-man 2,2004,J. Jonah Jameson's,2
612052,spider-man 2,2004,Ben,2
667368,harry potter and the chamber of secrets,2002,"Harry, Ron and Hermione",50
667368,harry potter and the chamber of secrets,2002,Gilderoy Lockhart,8
667368,harry potter and the chamber of secrets,2002,Harry finds Ginny,6
667368,harry potter and the chamber of secrets,2002,Lucius Malfoy,5
667368,harry potter and the chamber of secrets,2002,Dumbledore,4
667368,harry potter and the chamber of secrets,2002,Tom Marvolo Riddle,3
667368,harry potter and the chamber of secrets,2002,McGonagall,3
667368,harry potter and the chamber of secrets,2002,Hogwarts,3
667368,harry potter and the chamber of secrets,2002,Aragog,3
667368,harry potter and the chamber of secrets,2002,George Weasley,2
667368,harry potter and the chamber of secrets,2002,Tom Riddle's,2
31176,the parent trap,1961,Sharon telephones Susan,7
31176,the parent trap,1961,Mitch,5
10193,enter the dragon,1973,Lee,22
10193,enter the dragon,1973,Williams,12
10193,enter the dragon,1973,Roper,12
10193,enter the dragon,1973,O'Hara,6
10193,enter the dragon,1973,Mei Ling,3
10193,enter the dragon,1973,Bolo,2
5028092,murder on the orient express,1974,Poirot,5
5028092,murder on the orient express,1974,Sonia Armstrong's,4
5028092,murder on the orient express,1974,Mrs Armstrong's,4
5028092,murder on the orient express,1974,Armstrongs,2
5028092,murder on the orient express,1974,McQueen,2
5028092,murder on the orient express,1974,Michel,2
667371,harry potter and the prisoner of azkaban,2004,Harry a Firebolt,30
667371,harry potter and the prisoner of azkaban,2004,Remus Lupin,17
667371,harry potter and the prisoner of azkaban,2004,"Harry, Ron",6
667371,harry potter and the prisoner of azkaban,2004,Albus Dumbledore,4
667371,harry potter and the prisoner of azkaban,2004,Black force Pettigrew,3
667371,harry potter and the prisoner of azkaban,2004,Peter Pettigrew's,3
667371,harry potter and the prisoner of azkaban,2004,Marauder,2
129619,ghost,1990,Sam taunts,29
129619,ghost,1990,Carl Bruner,20
129619,ghost,1990,Willie Lopez,10
129619,ghost,1990,Molly Jensen,9
129619,ghost,1990,Oda Mae's,7
4273140,avatar,2009,Jake,6
68485,jurassic park,1993,Ellie Sattler,10
68485,jurassic park,1993,Ian Malcolm,7
68485,jurassic park,1993,Tim,5
68485,jurassic park,1993,Robert Muldoon,4
68485,jurassic park,1993,Head Technician Ray Arnold,3
68485,jurassic park,1993,Donald Gennaro,3
68485,jurassic park,1993,Dilophosaurus,2
68485,jurassic park,1993,John Hammond,2
68485,jurassic park,1993,Dennis Nedry,2
68485,jurassic park,1993,Alan Grant,2
3876620,all the president's men,1976,Bob Woodward,12
3876620,all the president's men,1976,Richard Nixon,8
3876620,all the president's men,1976,Carl Bernstein,7
3876620,all the president's men,1976,Deep Throat,6
3876620,all the president's men,1976,Ben Bradlee,4
20926377,hancock,2008,Ray Embrey,14
20926377,hancock,2008,Mary,10
20926377,hancock,2008,John Hancock,5
3700174,jumanji,1995,Alan Parrish,19
3700174,jumanji,1995,Sarah Whittle,9
3700174,jumanji,1995,Peter Shepherd,8
3700174,jumanji,1995,Judy,7
3700174,jumanji,1995,Carl Bentley,6
3700174,jumanji,1995,Sam,6
3700174,jumanji,1995,Van Pelt,3
11077335,doctor zhivago,1965,Lara,11
11077335,doctor zhivago,1965,Victor Komarovsky,6
11077335,doctor zhivago,1965,Tonya Gromeko,2
11077335,doctor zhivago,1965,Yuri Zhivago,2
382387,gremlins,1984,Billy,11
382387,gremlins,1984,Randall Peltzer,5
382387,gremlins,1984,Kate Beringer,3
382387,gremlins,1984,Hanson,2
382387,gremlins,1984,Gizmo,2
442647,young frankenstein,1974,Frederick Frankenstein,23
442647,young frankenstein,1974,Elizabeth,4
442647,young frankenstein,1974,Kemp,3
442647,young frankenstein,1974,Frau Blücher,2
46505,airplane!,1980,Ted Striker,8
46505,airplane!,1980,Rex Kramer,3
46505,airplane!,1980,Elaine Dickinson,2
46505,airplane!,1980,Barry Rumack,2
99123,speed,1994,Jack Traven,35
99123,speed,1994,Harry hostage,12
99123,speed,1994,Annie Porter,11
99123,speed,1994,Sam,4
99123,speed,1994,Helen,2
489800,rush hour,1998,Lee,24
489800,rush hour,1998,Detective James Carter,22
489800,rush hour,1998,Juntao,8
489800,rush hour,1998,Spotting Sang,6
489800,rush hour,1998,Soo Yung,6
489800,rush hour,1998,Tania Johnson,3
489800,rush hour,1998,Warren Russ,2
489800,rush hour,1998,Diel,2
71415,dune,1984,Paul Atreides,14
71415,dune,1984,Vladimir Harkonnen,3
71415,dune,1984,Feyd-Rautha,3
71415,dune,1984,Mother Gaius Helen Mohiam,2
71415,dune,1984,Shaddam Corrino,2
71415,dune,1984,Wellington Yueh,2
71415,dune,1984,Leto Atreides,2
71415,dune,1984,Sardaukar,2
71415,dune,1984,Guild,2
71415,dune,1984,Alia,2
50744,star wars episode vi: return of the jedi,1983,Luke Skywalker,31
50744,star wars episode vi: return of the jedi,1983,Jabba the Hutt,5
50744,star wars episode vi: return of the jedi,1983,Sensing Vader's,4
50744,star wars episode vi: return of the jedi,1983,Lando Calrissian,3
50744,star wars episode vi: return of the jedi,1983,Anakin Skywalker,2
50744,star wars episode vi: return of the jedi,1983,Sarlacc,2
50744,star wars episode vi: return of the jedi,1983,Ewoks,2
656608,what's eating gilbert grape,1993,Gilbert Grape,30
656608,what's eating gilbert grape,1993,Arnie,22
656608,what's eating gilbert grape,1993,Becky,10
656608,what's eating gilbert grape,1993,Bonnie,6
656608,what's eating gilbert grape,1993,Ellen,3
656608,what's eating gilbert grape,1993,Amy,3
656608,what's eating gilbert grape,1993,Bobby McBurney,2
656608,what's eating gilbert grape,1993,Ken,2
2029825,x-men: the last stand,2006,Jean awakens,9
2029825,x-men: the last stand,2006,Magneto,8
2029825,x-men: the last stand,2006,Wolverine,4
2029825,x-men: the last stand,2006,Charles Xavier,2
2029825,x-men: the last stand,2006,Jean Grey,2
2029825,x-men: the last stand,2006,Shadowcat,2
2029825,x-men: the last stand,2006,Colossus,2
2187884,gone in 60 seconds,1974,Maindrian Pace,10
2187884,gone in 60 seconds,1974,Mustang Mach 1,2
6446036,the spy who loved me,1977,Anya Amasova,9
6446036,the spy who loved me,1977,Jaws,5
6446036,the spy who loved me,1977,Liparus,4
6446036,the spy who loved me,1977,Karl Stromberg,2
15233369,slumdog millionaire,2008,Salim,21
15233369,slumdog millionaire,2008,Javed,11
15233369,slumdog millionaire,2008,Jamal Malik,6
15233369,slumdog millionaire,2008,Prem Kumar,2
15233369,slumdog millionaire,2008,Latika,2
15233369,slumdog millionaire,2008,Maman,2
6309072,robin hood,1973,Robert Hode,5
6309072,robin hood,1973,Roger Daguerre,4
6309072,robin hood,1973,Robin Hood,2
12064359,cloverfield,2008,Rob,11
12064359,cloverfield,2008,Beth,10
12064359,cloverfield,2008,Jason,2
12064359,cloverfield,2008,Lily,2
1001142,repulsion,1965,Michael,5
1001142,repulsion,1965,Carol Ledoux,3
1001142,repulsion,1965,Helen,2
1001142,repulsion,1965,Colin,2
106117,thelma & louise,1991,Louise Sawyer,12
106117,thelma & louise,1991,Thelma Dickinson,4
106117,thelma & louise,1991,Jimmy Lennox,4
106117,thelma & louise,1991,Darryl,2
2654186,zodiac,2007,Robert Graysmith,9
2654186,zodiac,2007,Arthur Leigh Allen,7
2654186,zodiac,2007,Bill Armstrong,3
2654186,zodiac,2007,Mike Mageau,3
58147,the manchurian candidate,1962,Sergeant Raymond Shaw,23
58147,the manchurian candidate,1962,John Yerkes Iselin,11
58147,the manchurian candidate,1962,Bennett Marco,11
58147,the manchurian candidate,1962,Jocelyn Jordan,7
58147,the manchurian candidate,1962,Allen Melvin,2
6223567,the man with the golden gun,1974,Nick Nack,5
6223567,the man with the golden gun,1974,Mary Goodnight,4
6223567,the man with the golden gun,1974,Hai Fat,3
6223567,the man with the golden gun,1974,Gibson,3
6223567,the man with the golden gun,1974,Francisco Scaramanga,2
167857,the usual suspects,1995,Dean Keaton,10
167857,the usual suspects,1995,Kujan speculates,8
167857,the usual suspects,1995,Michael McManus,8
167857,the usual suspects,1995,Keyser Söze,7
167857,the usual suspects,1995,Jeffrey Rabin,3
167857,the usual suspects,1995,Jack Baer,3
167857,the usual suspects,1995,Arturo Marquez,2
167857,the usual suspects,1995,Edie Finneran,2
167857,the usual suspects,1995,Todd Hockney,2
537416,ace ventura: when nature calls,1995,Wachati,5
537416,ace ventura: when nature calls,1995,Ace Ventura,4
537416,ace ventura: when nature calls,1995,Wachootoo,4
537416,ace ventura: when nature calls,1995,Greenwall,3
537416,ace ventura: when nature calls,1995,Vincent Cadby,2
537416,ace ventura: when nature calls,1995,Grand Abbot,2
598397,shaun of the dead,2004,Shaun,18
598397,shaun of the dead,2004,Ed,13
598397,shaun of the dead,2004,Liz,11
598397,shaun of the dead,2004,Pete,6
598397,shaun of the dead,2004,Phillip,5
598397,shaun of the dead,2004,David  and,4
598397,shaun of the dead,2004,Barbara,3
598397,shaun of the dead,2004,Dianne,3
598397,shaun of the dead,2004,Yvonne,2
443972,hook,1991,Peter Banning,16
443972,hook,1991,Jack,5
443972,hook,1991,Wendy Darling,4
23808966,bill & ted's excellent adventure,1989,"Ted"" Theodore Logan",16
23808966,bill & ted's excellent adventure,1989,Bill S. Preston,11
23808966,bill & ted's excellent adventure,1989,Billy the Kid,2
23808966,bill & ted's excellent adventure,1989,Joanna,2
1371138,the fox and the hound,1981,Tod,17
1371138,the fox and the hound,1981,Amos Slade,5
1371138,the fox and the hound,1981,Widow Tweed,2
3992363,mutiny on the bounty,1962,Singleminded Bligh,5
2750041,memento,2000,Leonard Shelby,24
2750041,memento,2000,Teddy,12
2750041,memento,2000,Jimmy Grantz,9
2750041,memento,2000,Sammy Jankis,6
2750041,memento,2000,John G. Finding,5
2750041,memento,2000,Natalie,3
2750041,memento,2000,John Edward Gammell,2
2750041,memento,2000,Dodd,2
129585,dances with wolves,1990,Kicking Bird's,3
129585,dances with wolves,1990,John J. Dunbar,2
196176,straw dogs,1971,David Sumner,21
196176,straw dogs,1971,Amy,17
196176,straw dogs,1971,Charlie Venner,8
196176,straw dogs,1971,Henry Niles,4
196176,straw dogs,1971,Tom,4
68130,badlands,1973,Kit,4
68130,badlands,1973,Holly,2
553101,the fly,1986,Helene,8
553101,the fly,1986,Philippe,3
219712,final destination,2000,Alex and Clear,16
219712,final destination,2000,Carter Horton,6
219712,final destination,2000,Billy Hitchcock,3
219712,final destination,2000,Terry Chaney,3
219712,final destination,2000,Death,3
219712,final destination,2000,Tod Waggner,2
146947,spider-man,2002,Peter Parker,22
146947,spider-man,2002,Spider-Man to Daily Bugle,12
146947,spider-man,2002,Jameson dubs Norman's,12
146947,spider-man,2002,Mary Jane Watson,11
146947,spider-man,2002,Harry Osborn,6
146947,spider-man,2002,Ben,5
213275,back to the future part iii,1990,However Marty,26
213275,back to the future part iii,1990,captures Doc,22
213275,back to the future part iii,1990,Clara Clayton,10
213275,back to the future part iii,1990,Jennifer,4
213275,back to the future part iii,1990,DeLorean,3
213275,back to the future part iii,1990,Buford,3
92715,judgment at nuremberg,1961,Dan Haywood,2
25447258,frozen,2010,Joe Lynch,9
25447258,frozen,2010,Dan Walker,8
25447258,frozen,2010,Parker O'Neill,6
25447258,frozen,2010,Jason,4
25447258,frozen,2010,Rifkin,3
25447258,frozen,2010,Cody,2
54540,coming to america,1988,Lisa,8
54540,coming to america,1988,Semmi,4
1017650,death race 2000,1975,Frankenstein,15
1017650,death race 2000,1975,Annie,5
1017650,death race 2000,1975,Joe Viterbo,3
230481,predator,1987,Anna,6
230481,predator,1987,Rick Hawkins,3
230481,predator,1987,Billy Sole,2
230481,predator,1987,Mac Eliot,2
54166,indiana jones and the raiders of the lost ark,1981,Ark,5
54166,indiana jones and the raiders of the lost ark,1981,René Belloq,2
6306820,cleopatra,1963,Cleopatra,13
6306820,cleopatra,1963,Marc Antony,3
6306820,cleopatra,1963,Octavian,2
6306820,cleopatra,1963,Herod,2
99031,butch cassidy and the sundance kid,1969,Harvey challenges Butch,15
99031,butch cassidy and the sundance kid,1969,E. H. Harriman,2
99031,butch cassidy and the sundance kid,1969,Etta Place,2
23265233,independence day,1983,Jack Parker,4
23265233,independence day,1983,Mary Ann Taylor's,2
3006708,hot fuzz,2007,Nicholas Angel,20
