Year,Name,Sex,Count
2005,KARIM,M,6
2005,KARIN,F,8
2005,KARINA,F,26
2005,KARINE,F,19
2005,KARL,M,59
2005,KAROL,M,8
2005,KAROLINA,F,22
2005,KAROLINE,F,168
2005,KARSTEN,M,13
2005,KASPER,M,137
2005,KATARINA,F,11
2005,KATE,F,6
2005,KATHARINA,F,6
2005,KATHINKA,F,6
2005,KATHRINE,F,15
2005,KATINKA,F,8
2005,KATJA,F,12
2005,KATRIN,F,5
2005,KATRINA,F,9
2005,KATRINE,F,36
2005,KELLY,F,8
2005,KEN,M,12
2005,KENNETH,M,31
2005,KENT,M,8
2005,KEVIN,M,153
2005,KHADIJA,F,4
2005,KHALED,M,5
2005,KHALID,M,9
2005,KHALIL,M,4
2005,KIAN,M,6
2005,KIM,M,36
2005,KINE,F,60
2005,KIRA,F,7
2005,KIRSTEN,F,6
2005,KIRSTI,F,5
2005,KITTY,F,5
2005,KJELL,M,16
2005,KJERSTI,F,16
2005,KJETIL,M,17
2005,KLARA,F,16
2005,KLAUDIA,F,8
2005,KNUT,M,59
2005,KONRAD,M,24
2005,KORNELIA,F,15
2005,KORNELIUS,M,12
2005,KRISTER,M,5
2005,KRISTI,F,5
2005,KRISTIAN,M,321
2005,KRISTIANE,F,15
2005,KRISTIN,F,55
2005,KRISTINA,F,59
2005,KRISTINE,F,128
2005,KRISTOFFER,M,261
2005,KRYSTIAN,M,6
2005,KRZYSZTOF,M,4
2005,KYRRE,M,4
2005,LAILA,F,19
2005,LANA,F,12
2005,LARA,F,18
2005,LARS,M,215
2005,LASSE,M,53
2005,LAURA,F,29
2005,LAURITS,M,12
2005,LAURITZ,M,9
2005,LAVRANS,M,10
2005,LEA,F,109
2005,LEAH,F,125
2005,LEANDER,M,77
2005,LEIF,M,13
2005,LENA,F,33
2005,LENE,F,22
2005,LEO,M,95
2005,LEON,M,132
2005,LEONA,F,22
2005,LEONARD,M,21
2005,LEONARDO,M,5
2005,LEONORA,F,19
2005,LEVI,M,11
2005,LEYLA,F,4
2005,LIAM,M,48
2005,LILJA,F,16
2005,LILL,F,7
2005,LILLI,F,8
2005,LILLIAN,F,11
2005,LILLY,F,25
2005,LILY,F,5
2005,LIN,F,4
2005,LINA,F,69
2005,LINDA,F,20
2005,LINE,F,46
2005,LINEA,F,37
2005,LINN,F,57
2005,LINNEA,F,202
2005,LINUS,M,78
2005,LISA,F,95
2005,LISBETH,F,4
2005,LISE,F,39
2005,LIV,F,49
2005,LIVA,F,18
2005,LIVE,F,104
2005,LIVIA,F,5
2005,LIZA,F,5
2005,LOKE,M,18
2005,LONE,F,30
2005,LOTTA,F,16
2005,LOTTE,F,43
2005,LOUIS,M,8
2005,LOUISE,F,36
2005,LOVISE,F,18
2005,LUCA,M,13
2005,LUCAS,M,120
2005,LUCY,F,6
2005,LUDVIG,M,52
2005,LUDVIK,M,44
2005,LUIS,M,5
2005,LUKA,M,12
2005,LUKAS,M,187
2005,LUNA,F,21
2005,LYDIA,F,10
2005,LYKKE,F,14
2005,MA,F,4
2005,MACIEJ,M,8
2005,MADELEINE,F,76
2005,MADELEN,F,81
2005,MADELENE,F,7
2005,MADS,M,100
2005,MAGDALENA,F,13
2005,MAGNAR,M,6
2005,MAGNE,M,15
2005,MAGNHILD,F,4
2005,MAGNUS,M,428
2005,MAHAMED,M,9
2005,MAHDI,M,4
2005,MAHMOUD,M,8
2005,MAI,F,10
2005,MAIA,F,50
2005,MAIKEN,F,48
2005,MAJA,F,206
2005,MAKSYMILIAN,M,5
2005,MALAK,F,6
2005,MALENA,F,15
2005,MALENE,F,79
2005,MALI,F,18
2005,MALIK,M,5
2005,MALIN,F,377
2005,MANTAS,M,4
2005,MARC,M,4
2005,MARCEL,M,11
2005,MARCO,M,10
2005,MARCUS,M,220
2005,MAREN,F,187
2005,MARGARET,F,4
2005,MARGIT,F,12
2005,MARGRETE,F,10
2005,MARGRETHE,F,29
2005,MARI,F,193
2005,MARIA,F,382
2005,MARIAM,F,22
2005,MARIANN,F,5
2005,MARIANNE,F,23
2005,MARIE,F,241
2005,MARIEL,F,6
2005,MARIELL,F,34
2005,MARIELLE,F,18
2005,MARIJA,F,6
2005,MARINA,F,21
2005,MARIO,M,7
2005,MARION,F,22
2005,MARIT,F,33
2005,MARITA,F,25
2005,MARIUS,M,323
2005,MARK,M,8
2005,MARKO,M,8
2005,MARKUS,M,314
2005,MARLEN,F,5
2005,MARLENE,F,11
2005,MARTA,F,13
2005,MARTE,F,120
2005,MARTHA,F,26
2005,MARTHE,F,94
2005,MARTHINE,F,10
2005,MARTIN,M,416
2005,MARTINA,F,6
2005,MARTINE,F,198
2005,MARTINIUS,M,4
2005,MARTINUS,M,11
2005,MARTYNA,F,13
2005,MARVIN,M,4
2005,MARWA,F,8
2005,MARY,F,12
2005,MARYAM,F,18
2005,MARYAN,F,6
2005,MATAS,M,7
2005,MATEO,M,7
2005,MATEUSZ,M,14
2005,MATHEA,F,167
2005,MATHEO,M,14
2005,MATHEUS,M,9
2005,MATHIAS,M,446
2005,MATHILDA,F,5
2005,MATHILDE,F,218
2005,MATIAS,M,40
2005,MATILDA,F,6
2005,MATILDE,F,45
2005,MATS,M,172
2005,MATTEO,M,7
2005,MATTHEW,M,9
2005,MATTIAS,M,16
2005,MATTIS,M,20
2005,MAX,M,58
2005,MAXIMILIAN,M,17
2005,MAY,F,22
2005,MAYA,F,78
2005,MEDINA,F,5
2005,MEHMET,M,4
2005,MELINA,F,14
2005,MELISSA,F,27
2005,MELVIN,M,9
2005,MERETE,F,6
2005,METTE,F,7
2005,MIA,F,285
2005,MICHAEL,M,62
2005,MICHAL,M,13
2005,MICHELLE,F,66
2005,MIE,F,36
2005,MIGUEL,M,4
2005,MIKA,M,8
2005,MIKAEL,M,81
2005,MIKAIL,M,7
2005,MIKAL,M,19
2005,MIKKEL,M,98
2005,MIKOLAJ,M,11
2005,MILAN,M,7
2005,MILENA,F,7
2005,MILLA,F,44
2005,MILLE,F,82
2005,MILOS,M,4
2005,MINA,F,191
2005,MIO,M,4
2005,MIRA,F,28
2005,MIRANDA,F,9
2005,MIRIAM,F,64
2005,MIRJAM,F,4
2005,MOHAMAD,M,37
2005,MOHAMED,M,57
2005,MOHAMMAD,M,102
2005,MOHAMMED,M,57
2005,MONA,F,25
2005,MONICA,F,11
2005,MONIKA,F,5
2005,MONS,M,12
2005,MORGAN,M,12
2005,MORTEN,M,68
2005,MOSTAFA,M,5
2005,MUHAMMAD,M,27
2005,MUHAMMED,M,15
2005,MUNA,F,6
2005,MUSTAFA,M,22
2005,NADA,F,7
2005,NADIA,F,28
2005,NAJMA,F,7
2005,NANNA,F,15
2005,NAOMI,F,11
2005,NATALIA,F,32
2005,NATALIE,F,94
2005,NATAN,M,4
2005,NATANIEL,M,13
2005,NATASHA,F,6
2005,NATHALIE,F,73
2005,NATHAN,M,8
2005,NATHANIEL,M,23
2005,NELLY,F,14
2005,NEO,M,6
2005,NICHOLAS,M,46
2005,NICKLAS,M,30
2005,NICLAS,M,10
2005,NICOLAI,M,97
2005,NICOLAS,M,19
2005,NICOLAY,M,24
2005,NICOLE,F,16
2005,NICOLINE,F,5
2005,NIKLAS,M,90
2005,NIKOLA,F,21
2005,NIKOLA,M,6
2005,NIKOLAI,M,162
2005,NIKOLAS,M,20
2005,NIKOLAY,M,13
2005,NIKOLINE,F,12
2005,NILS,M,54
2005,NINA,F,44
2005,NJAL,M,5
2005,NOA,M,17
2005,NOAH,M,258
2005,NOEL,M,7
2005,NOOR,F,12
2005,NORA,F,388
2005,NORAH,F,18
2005,NOUR,F,12
2005,ODA,F,198
2005,ODD,M,16
2005,ODDBJORN,M,6
2005,ODDMUND,M,4
2005,ODDVAR,M,5
2005,ODIN,M,114
2005,OLA,M,128
2005,OLAF,M,10
2005,OLAI,M,18
2005,OLAV,M,110
2005,OLE,M,213
2005,OLE-KRISTIAN,M,4
2005,OLEA,F,9
2005,OLGA,F,4
2005,OLINE,F,47
2005,OLIVER,M,340
2005,OLIVIA,F,59
2005,OLIWIA,F,27
2005,OLVE,M,18
2005,OMAR,M,37
2005,OMID,M,4
2005,ORJAN,M,37
2005,OSCAR,M,127
2005,OSKAR,M,166
2005,OSMAN,M,8
2005,OTHELIE,F,5
2005,OTHILIE,F,8
2005,OTILIE,F,5
2005,OTTAR,M,4
2005,OTTO,M,9
2005,OVE,M,7
2005,OYSTEIN,M,28
2005,OYVIND,M,33
2005,PAAL,M,7
2005,PAL,M,22
2005,PATRICIA,F,7
2005,PATRICK,M,118
2005,PATRIK,M,33
2005,PATRYCJA,F,13
2005,PATRYK,M,5
2005,PAUL,M,24
2005,PAULA,F,13
2005,PAULINA,F,12
2005,PAULINE,F,13
2005,PAWEL,M,10
2005,PEDER,M,62
2005,PEDRO,M,5
2005,PELLE,M,13
2005,PER,M,52
2005,PERNILLE,F,128
2005,PETER,M,76
2005,PETRA,F,14
2005,PETTER,M,124
2005,PHILIP,M,113
2005,PHILLIP,M,34
2005,PIA,F,87
2005,PIOTR,M,9
2005,PREBEN,M,46
2005,RACHEL,F,9
2005,RAFAEL,M,9
2005,RAGNA,F,13
2005,RAGNAR,M,6
2005,RAGNE,F,7
2005,RAGNHILD,F,36
2005,RAHMA,F,5
2005,RAKEL,F,30
2005,RAMI,M,5
2005,RANA,F,7
2005,RANDI,F,4
2005,RANIA,F,6
2005,RASMUS,M,53
2005,RAVN,M,8
2005,RAYAN,M,10
2005,RAYMOND,M,4
2005,REBECCA,F,55
2005,REBECKA,F,10
2005,REBEKKA,F,58
2005,REGINA,F,7
2005,REGINE,F,24
2005,REIDAR,M,5
2005,REMI,M,12
2005,REMY,M,7
2005,RENATE,F,11
2005,RENE,M,5
2005,RICHARD,M,11
2005,RIKARD,M,5
2005,RIKKE,F,54
2005,RINO,M,4
2005,RITA,F,9
2005,ROAR,M,5
2005,ROBERT,M,24
2005,ROBIN,M,105
2005,ROGER,M,8
2005,ROLF,M,11
2005,ROMAN,M,7
2005,RONJA,F,79
2005,RONNY,M,4
2005,ROSE,F,6
2005,ROY,M,9
2005,RUBEN,M,57
2005,RUNA,F,24
2005,RUNAR,M,15
2005,RUNE,M,11
2005,RUTH,F,25
2005,RYAN,M,8
2005,SABINA,F,6
2005,SABRINA,F,13
2005,SAGA,F,16
2005,SAHAR,F,9
2005,SAHRA,F,6
2005,SAID,M,6
2005,SALEH,M,5
2005,SALMA,F,14
2005,SALMAN,M,6
2005,SAM,M,8
2005,SAMANTHA,F,12
2005,SAMI,M,4
2005,SAMIRA,F,13
2005,SAMUEL,M,78
2005,SANA,F,7
2005,SANDER,M,402
2005,SANDRA,F,145
2005,SANNA,F,51
2005,SANNE,F,33
2005,SARA,F,357
2005,SARAH,F,150
2005,SAVANNAH,F,4
2005,SCOTT,M,19
2005,SEAN,M,19
2005,SEBASTIAN,M,411
2005,SELINA,F,8
2005,SELINE,F,14
2005,SELMA,F,201
2005,SELMER,M,4
2005,SERINA,F,7
2005,SERINE,F,9
2005,SEVERIN,M,5
2005,SIDRA,F,18
2005,SIENNA,F,4
2005,SIGBJORN,M,4
2005,SIGMUND,M,8
2005,SIGNE,F,64
2005,SIGRID,F,105
2005,SIGRUN,F,11
2005,SIGURD,M,147
2005,SIGVE,M,36
2005,SIHAM,F,6
2005,SILAS,M,8
2005,SILJA,F,12
2005,SILJE,F,176
2005,SIMEN,M,221
2005,SIMON,M,134
2005,SIMONE,F,20
2005,SINA,F,28
2005,SINDRE,M,160
2005,SINE,F,14
2005,SIREN,F,32
2005,SIRI,F,63
2005,SIRIL,F,4
2005,SISSEL,F,7
2005,SIV,F,5
2005,SIVERT,M,88
2005,SJUR,M,12
2005,SNORRE,M,21
2005,SOFIA,F,92
2005,SOFIE,F,333
2005,SOL,F,27
2005,SOLVE,M,8
2005,SOLVEIG,F,85
2005,SONDRE,M,287
2005,SONJA,F,11
2005,SOPHIA,F,23
2005,SOPHIE,F,34
2005,STALE,M,5
2005,STEFAN,M,20
2005,STEFFEN,M,46
2005,STEIN,M,12
2005,STEINAR,M,11
2005,STELLA,F,35
2005,STEPHAN,M,5
2005,STEPHANIE,F,7
2005,STEVEN,M,7
2005,STIAN,M,105
2005,STIG,M,4
2005,STINA,F,34
2005,STINE,F,106
2005,STORM,M,41
2005,STURLA,M,4
2005,SUMAYA,F,6
2005,SUNNIVA,F,159
2005,SUSANNA,F,6
2005,SUSANNE,F,59
2005,SUZANNE,F,8
2005,SVEIN,M,14
2005,SVEINUNG,M,12
2005,SVEN,M,5
2005,SVERRE,M,42
2005,SYED,M,9
2005,SYNNE,F,153
2005,SYVER,M,29
2005,SZYMON,M,10
2005,TAGE,M,19
2005,TALE,F,24
2005,TAMARA,F,4
2005,TANJA,F,5
2005,TARA,F,20
2005,TARALD,M,11
2005,TARJEI,M,20
2005,TEA,F,18
2005,TED,M,5
2005,TEO,M,9
2005,TEODOR,M,59
2005,TERESA,F,6
2005,TERESE,F,7
2005,TERJE,M,6
2005,THALE,F,26
2005,THEA,F,493
2005,THELMA,F,16
2005,THEO,M,82
2005,THEODOR,M,161
2005,THERESA,F,5
2005,THERESE,F,39
2005,THI,F,4
2005,THILDE,F,10
2005,THOMAS,M,256
2005,THOR,M,21
2005,THORA,F,10
2005,THORBJORN,M,8
2005,TIA,F,17
2005,TILDE,F,41
2005,TILLA,F,8
2005,TIM,M,23
2005,TIMOTHY,M,4
2005,TINA,F,53
2005,TINE,F,15
2005,TIRIL,F,137
2005,TIRILL,F,8
2005,TOBIAS,M,479
2005,TOM,M,28
2005,TOMAS,M,32
2005,TOMINE,F,49
2005,TOMMY,M,42
2005,TONE,F,13
2005,TONJE,F,40
2005,TONY,M,13
2005,TOR,M,75
2005,TORA,F,48
2005,TORBEN,M,8
2005,TORBJORN,M,30
2005,TORD,M,31
2005,TORE,M,18
2005,TORGEIR,M,7
2005,TORGRIM,M,5
2005,TORJE,M,8
2005,TORJUS,M,42
2005,TORKEL,M,6
2005,TORKIL,M,6
2005,TORMOD,M,20
2005,TORSTEIN,M,26
2005,TORUNN,F,7
2005,TOVE,F,14
2005,TRINE,F,12
2005,TRISTAN,M,24
2005,TROND,M,16
2005,TROY,M,22
2005,TRUDE,F,5
2005,TRULS,M,45
2005,TRYGVE,M,41
2005,TRYM,M,130
2005,TUVA,F,320
2005,TYRA,F,19
2005,ULLA,F,8
2005,ULRIK,M,79
2005,ULRIKKE,F,12
2005,UNA,F,35
2005,UNE,F,4
2005,UNNI,F,4
2005,VALENTIN,M,5
2005,VALENTINA,F,5
2005,VANESSA,F,35
2005,VANJA,F,14
2005,VEBJORN,M,38
2005,VEGAR,M,15
2005,VEGARD,M,87
2005,VEMUND,M,28
2005,VERA,F,18
2005,VERONICA,F,17
2005,VERONIKA,F,13
2005,VETLE,M,139
2005,VIBEKE,F,5
2005,VICTOR,M,81
2005,VICTORIA,F,188
2005,VIDA,F,5
2005,VIDAR,M,7
2005,VIKTOR,M,65
2005,VIKTORIA,F,50
2005,VIKTORIJA,F,9
2005,VILDE,F,268
2005,VILJA,F,33
2005,VILJAR,M,50
2005,VILJE,F,9
2005,VILMA,F,4
2005,VINCENT,M,12
2005,VIOLA,F,5
2005,VIVIAN,F,12
2005,VLADIMIR,M,4
2005,WALDEMAR,M,6
2005,WENDY,F,4
2005,WERONIKA,F,10
2005,WIKTOR,M,11
2005,WIKTORIA,F,28
2005,WILHELM,M,10
2005,WILLIAM,M,264
2005,WILLY,M,8
2005,WILMA,F,11
2005,YASIN,M,10
2005,YASMIN,F,19
2005,YLVA,F,67
2005,YNGVE,M,10
2005,YONAS,M,4
2005,YOSEF,M,5
2005,YOUSEF,M,10
2005,YUSUF,M,10
2005,YVONNE,F,7
2005,ZAHRA,F,19
2005,ZAINAB,F,9
2005,ZAKARIA,M,15
2005,ZARA,F,14
2005,ZEINAB,F,5
2005,ZOE,F,7
2005,ZOFIA,F,5
2005,ZUZANNA,F,20
2006,AARON,M,24
2006,ABDALLAH,M,4
2006,ABDI,M,8
2006,ABDIRAHMAN,M,28
2006,ABDUL,M,27
2006,ABDULLAH,M,20
2006,ABDULLAHI,M,15
2006,ABDULRAHMAN,M,8
2006,ABEL,M,14
2006,ABRAHAM,M,8
2006,ADA,F,71
2006,ADAM,M,97
2006,ADEL,M,4
2006,ADELE,F,41
2006,ADIL,M,5
2006,ADNAN,M,7
2006,ADNE,M,23
2006,ADRIAN,M,404
2006,ADRIANA,F,9
2006,AGATHE,F,17
2006,AGE,M,4
2006,AGNES,F,55
2006,AHMAD,M,41
2006,AHMED,M,42
2006,AHMET,M,6
2006,AIDA,F,16
2006,AIDEN,M,4
2006,AILEEN,F,4
2006,AILIN,F,9
2006,AINA,F,12
2006,AISHA,F,16
2006,AKSEL,M,129
2006,ALAN,M,20
2006,ALBA,F,11
2006,ALBERT,M,54
2006,ALEKSANDAR,M,8
2006,ALEKSANDER,M,204
2006,ALEKSANDRA,F,29
2006,ALETTE,F,9
2006,ALEX,M,30
2006,ALEXANDER,M,318
2006,ALEXANDRA,F,69
2006,ALEXANDRU,M,8
2006,ALF,M,8
2006,ALFRED,M,38
2006,ALI,M,67
2006,ALICE,F,17
2006,ALICIA,F,9
2006,ALICJA,F,7
2006,ALIDA,F,24
2006,ALINA,F,28
2006,ALINE,F,10
2006,ALISA,F,8
2006,ALISE,F,14
2006,ALLAN,M,5
2006,ALMA,F,56
2006,ALVA,F,80
2006,ALVILDE,F,14
2006,ALVIN,M,15
2006,AMALIA,F,6
2006,AMALIE,F,323
2006,AMANDA,F,122
2006,AMAR,M,10
2006,AMELIA,F,47
2006,AMELIE,F,8
2006,AMIN,M,7
2006,AMINA,F,37
2006,AMIR,M,22
2006,AMIRA,F,10
2006,AMMAR,M,6
2006,AMNA,F,5
2006,AMUND,M,85
2006,AMY,F,17
2006,ANA,F,9
2006,ANAS,M,10
2006,ANASTASIA,F,9
2006,ANDERS,M,146
2006,ANDRE,M,58
2006,ANDREA,F,275
2006,ANDREAS,M,457
2006,ANDREI,M,6
2006,ANDRES,M,5
2006,ANDRINE,F,67
2006,ANE,F,153
2006,ANETTE,F,29
2006,ANGELA,F,6
2006,ANGELICA,F,84
2006,ANGELIKA,F,10
2006,ANGELINA,F,23
2006,ANINE,F,40
2006,ANISA,F,5
2006,ANITA,F,15
2006,ANJA,F,19
2006,ANN,F,17
2006,ANNA,F,341
2006,ANNABELLE,F,7
2006,ANNE,F,104
2006,ANNELI,F,16
2006,ANNETTE,F,6
2006,ANNIE,F,13
2006,ANNIKA,F,36
2006,ANNIKEN,F,46
2006,ANNY,F,10
2006,ANTHONY,M,11
2006,ANTON,M,58
2006,ANTONI,M,6
2006,ANTONIA,F,6
2006,ANTONIO,M,5
2006,ARE,M,24
2006,ARI,M,6
2006,ARIAN,M,15
2006,ARIANA,F,15
2006,ARIEL,F,20
2006,ARILD,M,9
2006,ARMAN,M,8
2006,ARMIN,M,5
2006,ARN,M,10
2006,ARNE,M,32
2006,ARNT,M,7
2006,ARON,M,91
2006,ARTHUR,M,17
2006,ARVE,M,5
2006,ARVID,M,10
2006,ARVIN,M,4
2006,ARYAN,M,6
2006,ASBJORN,M,16
2006,ASHA,F,4
2006,ASK,M,69
2006,ASLAK,M,20
2006,ASLAUG,F,5
2006,ASMA,F,5
2006,ASMUND,M,19
2006,ASTA,F,5
2006,ASTRI,F,11
2006,ASTRID,F,104
2006,ATLE,M,12
2006,AUDUN,M,28
2006,AUGUST,M,90
2006,AURORA,F,270
2006,AVA,F,15
2006,AXEL,M,52
2006,AYA,F,18
2006,AYAN,F,6
2006,AYLA,F,11
2006,AYLIN,F,6
2006,AYMAN,M,6
2006,AZRA,F,4
2006,BALDER,M,23
2006,BARBARA,F,4
2006,BARD,M,8
2006,BARTOSZ,M,18
2006,BASTIAN,M,27
2006,BEATE,F,7
2006,BEATRICE,F,4
2006,BELINDA,F,6
2006,BEN,M,6
2006,BENDIK,M,44
2006,BENEDICTE,F,42
2006,BENEDIKTE,F,20
2006,BENJAMIN,M,321
2006,BENTE,F,4
2006,BERIT,F,7
2006,BERNARD,M,5
2006,BERNHARD,M,4
2006,BERTINE,F,31
2006,BETINA,F,10
2006,BETTINA,F,10
2006,BIANCA,F,10
2006,BILAL,M,10
2006,BIRGER,M,7
2006,BIRGITTE,F,7
2006,BIRK,M,81
2006,BIRTE,F,4
2006,BJARNE,M,9
2006,BJORN,M,58
2006,BJORNAR,M,31
2006,BO,M,19
2006,BOGDAN,M,5
2006,BORGE,M,4
2006,BORIS,M,4
2006,BRAGE,M,126
2006,BREDE,M,15
2006,BRIAN,M,14
2006,BROR,M,15
2006,BRUNO,M,5
2006,BRYNJAR,M,8
2006,CAMILLA,F,114
2006,CARINA,F,31
2006,CARL,M,46
2006,CARMEN,F,47
2006,CAROLINA,F,6
2006,CAROLINE,F,82
2006,CARSTEN,M,7
2006,CASPER,M,95
2006,CASSANDRA,F,25
2006,CATHARINA,F,7
2006,CATHRINE,F,20
2006,CATO,M,4
2006,CECILIA,F,17
2006,CECILIE,F,40
2006,CELIA,F,5
2006,CELINA,F,84
2006,CELINE,F,151
2006,CHARLES,M,6
2006,CHARLOTTE,F,84
2006,CHRIS,M,19
2006,CHRISTEL,F,4
2006,CHRISTER,M,11
2006,CHRISTIAN,M,171
2006,CHRISTIANE,F,7
2006,CHRISTINA,F,86
2006,CHRISTINE,F,48
2006,CHRISTOFFER,M,82
2006,CHRISTOPHER,M,60
2006,CINDY,F,8
2006,CLARA,F,13
2006,CLAUDIA,F,5
2006,COLIN,M,11
2006,CONNIE,F,4
2006,CONRAD,M,15
2006,CORNELIA,F,47
2006,CORNELIUS,M,11
2006,DAG,M,10
2006,DAGNY,F,6
2006,DALIA,F,5
2006,DAMIAN,M,10
2006,DAN,M,7
2006,DANA,F,7
2006,DANIEL,M,405
2006,DANIELA,F,14
2006,DANIELLA,F,12
2006,DANNY,M,5
2006,DARIA,F,4
2006,DAVID,M,186
2006,DAWID,M,12
2006,DEBORAH,F,5
2006,DENIS,M,10
2006,DENNIS,M,107
2006,DIANA,F,23
2006,DIDRIK,M,24
2006,DINA,F,98
2006,DOMINIC,M,4
2006,DOMINIK,M,11
2006,DOMINIKA,F,8
2006,DORTHE,F,10
2006,DORTHEA,F,12
2006,EA,F,8
2006,EBBA,F,22
2006,EDEL,F,10
2006,EDEN,F,4
2006,EDGAR,M,7
2006,EDITH,F,7
2006,EDMUND,M,5
2006,EDVARD,M,74
2006,EDVIN,M,25
2006,EDWARD,M,13
2006,EDWIN,M,6
2006,EGIL,M,6
2006,EILEEN,F,5
2006,EILIF,M,10
2006,EILIN,F,5
2006,EINAR,M,40
2006,EIR,F,7
2006,EIRA,F,36
2006,EIRIK,M,214
2006,EIRIL,F,8
2006,EIRILL,F,7
2006,EIRIN,F,28
2006,EIVIND,M,92
2006,EIVOR,F,5
2006,ELDAR,M,5
2006,ELEA,F,12
2006,ELEN,F,6
2006,ELENA,F,40
2006,ELI,F,8
2006,ELIAH,M,4
2006,ELIAS,M,461
2006,ELIDA,F,42
2006,ELIN,F,39
2006,ELINA,F,49
2006,ELINE,F,167
2006,ELISA,F,35
2006,ELISABET,F,4
2006,ELISABETH,F,75
2006,ELISE,F,220
2006,ELIZA,F,5
2006,ELIZABETH,F,4
2006,ELLA,F,204
2006,ELLE,F,8
2006,ELLEN,F,40
2006,ELLING,M,4
2006,ELLINOR,F,29
2006,ELLIOT,M,25
2006,ELSA,F,18
2006,ELSE,F,6
2006,ELVIRA,F,33
2006,EMA,F,6
2006,EMANUEL,M,9
2006,EMBLA,F,31
2006,EMELIE,F,12
2006,EMELY,F,9
2006,EMIL,M,400
2006,EMILIA,F,43
2006,EMILIAN,M,13
2006,EMILIE,F,379
2006,EMILIJA,F,6
2006,EMILIO,M,8
2006,EMILY,F,76
2006,EMINA,F,7
2006,EMINE,F,6
2006,EMIR,M,5
2006,EMMA,F,486
2006,EMMANUEL,M,6
2006,EMMELINE,F,7
2006,EMMY,F,9
2006,EMRE,M,13
2006,EMRIK,M,10
2006,ENDRE,M,44
2006,ENYA,F,8
2006,ERIC,M,21
2006,ERICA,F,32
2006,ERIK,M,213
2006,ERIKA,F,41
2006,ERLAND,M,5
2006,ERLE,F,80
2006,ERLEND,M,114
2006,ERLING,M,36
2006,ESKIL,M,119
2006,ESKILD,M,9
2006,ESPEN,M,63
2006,ESTER,F,13
2006,ESTHER,F,7
2006,EVA,F,64
2006,EVELINA,F,20
2006,EVELYN,F,10
2006,EVEN,M,246
2006,FABIAN,M,54
2006,FALK,M,13
2006,FANNY,F,15
2006,FATIMA,F,35
2006,FATMA,F,7
2006,FELICIA,F,11
2006,FELIX,M,121
2006,FERDINAND,M,16
2006,FILIP,M,169
2006,FILIPPA,F,36
2006,FILLIP,M,19
2006,FINN,M,22
2006,FIONA,F,18
2006,FRANK,M,11
2006,FRANS,M,4
2006,FREDERIK,M,9
2006,FREDRIK,M,258
2006,FREDRIKKE,F,10
2006,FREYA,F,14
2006,FRIDA,F,257
2006,FRIDE,F,16
2006,FRIDTJOF,M,8
2006,GABRIEL,M,133
2006,GABRIELA,F,14
2006,GABRIELE,F,13
2006,GABRIELLA,F,15
2006,GABRIELLE,F,8
2006,GARD,M,31
2006,GAUTE,M,20
2006,GEORG,M,23
2006,GEORGE,M,6
2006,GINA,F,25
2006,GISLE,M,4
2006,GJERMUND,M,9
2006,GLENN,M,6
2006,GLORIA,F,4
2006,GORM,M,5
2006,GRACE,F,5
2006,GRETA,F,7
2006,GRETE,F,7
2006,GRO,F,5
2006,GUNHILD,F,6
2006,GUNNAR,M,16
2006,GUNVOR,F,4
2006,GURI,F,5
2006,GURO,F,65
2006,GUSTAV,M,57
2006,GUTTORM,M,4
2006,GYDA,F,4
2006,HAAKON,M,57
2006,HAAVARD,M,4
2006,HADI,M,8
2006,HAFSA,F,8
2006,HAKON,M,188
2006,HALA,F,7
2006,HALIMA,F,5
2006,HALLVARD,M,18
2006,HALVARD,M,9
2006,HALVOR,M,39
2006,HAMDI,F,11
2006,HAMZA,M,25
2006,HANA,F,8
2006,HANAN,F,9
2006,HANNA,F,223
2006,HANNAH,F,199
2006,HANNE,F,76
2006,HANS,M,94
2006,HARALD,M,41
2006,HASAN,M,5
2006,HASSAN,M,18
2006,HATICE,F,4
2006,HAUK,M,15
2006,HAVARD,M,104
2006,HEDDA,F,264
2006,HEDVIG,F,29
2006,HEGE,F,6
2006,HEIDI,F,27
2006,HEINE,M,48
2006,HELEN,F,12
2006,HELENA,F,88
2006,HELENE,F,221
2006,HELGA,F,5
2006,HELGE,M,11
2006,HELIN,F,9
2006,HELLE,F,52
2006,HELMER,M,4
2006,HENNIE,F,17
2006,HENNING,M,44
2006,HENNY,F,12
2006,HENRIETTE,F,95
2006,HENRIK,M,403
2006,HENRIKKE,F,12
2006,HENRY,M,20
2006,HERMAN,M,179
2006,HERMANN,M,13
2006,HERMINE,F,58
2006,HIBA,F,8
2006,HILDE,F,5
2006,HUGO,M,10
2006,HUSSAIN,M,6
2006,HUSSEIN,M,13
2006,IAN,M,12
2006,IBEN,F,74
2006,IBRAHIM,M,37
2006,IDA,F,420
2006,IDAR,M,5
2006,IDUN,F,10
2006,IDUNN,F,7
2006,IGOR,M,7
2006,ILYAS,M,9
2006,IMAN,F,25
2006,IMRE,M,20
2006,INA,F,62
2006,INE,F,47
2006,INES,F,7
2006,INGA,F,16
2006,INGAR,M,5
2006,INGE,M,6
2006,INGEBORG,F,141
2006,INGELIN,F,6
2006,INGER,F,37
2006,INGERID,F,7
2006,INGRID,F,391
2006,INGUNN,F,5
2006,INGVE,M,4
2006,INGVIL,F,4
2006,INGVILD,F,50
2006,INGVILL,F,8
2006,IQRA,F,8
2006,IRENE,F,14
2006,IRIS,F,26
